OID_,CID,L7_20010104_NIR,L7_20010205_NIR,L7_20010426_NIR,L7_20021123_NIR,L7_20030211_NIR,L7_20031228_NIR,L7_20040402_NIR,L7_20040418_NIR,L7_20041214_NIR,L7_20050304_NIR,L7_20050320_NIR,L7_20051201_NIR,L7_20060307_NIR,L7_20070206_NIR,L7_20080429_NIR,L7_20081022_NIR,L7_20090110_NIR,L7_20090227_NIR,L7_20101215_NIR,L7_20101231_NIR,L7_20110321_NIR,L7_20110508_NIR
70,1,0.220915000000000,0.213682500000000,0.223692500000000,0.234527500000000,0.223692500000000,0.231887500000000,nan,0.245032500000000,0.241842500000000,0.223445000000000,nan,0.235792500000000,0.233730000000000,nan,nan,0.227075000000000,0.223307500000000,0.218825000000000,0.222620000000000,0.213380000000000,0.227817500000000,0.252210000000000
71,1,0.187970000000000,0.183900000000000,0.237937500000000,0.211400000000000,0.208127500000000,0.224352500000000,0.225260000000000,0.245472500000000,nan,0.210877500000000,0.214810000000000,nan,0.217065000000000,0.215305000000000,0.250945000000000,0.258810000000000,0.242392500000000,0.241677500000000,0.263100000000000,0.268022500000000,0.253090000000000,0.270085000000000
72,1,0.155547500000000,0.151285000000000,0.185605000000000,0.191407500000000,0.145372500000000,0.179500000000000,0.206972500000000,0.245995000000000,nan,0.194322500000000,0.203067500000000,nan,0.209062500000000,0.215470000000000,nan,nan,0.216102500000000,0.232602500000000,0.222867500000000,nan,0.249047500000000,0.322637500000000
73,1,0.199025000000000,0.203727500000000,0.223335000000000,0.207770000000000,0.204855000000000,nan,0.232520000000000,0.248690000000000,0.220145000000000,0.223390000000000,0.222537500000000,0.214920000000000,0.234252500000000,0.211757500000000,0.229632500000000,0.218440000000000,0.204140000000000,0.219210000000000,0.218907500000000,0.226085000000000,0.236067500000000,nan
74,1,0.202077500000000,0.190527500000000,0.209860000000000,0.210795000000000,0.182525000000000,0.193662500000000,0.209860000000000,nan,0.190555000000000,nan,0.193937500000000,0.200620000000000,0.199162500000000,0.178840000000000,0.221987500000000,0.222510000000000,0.196577500000000,0.204855000000000,0.211152500000000,0.217587500000000,0.215002500000000,0.238102500000000
75,1,0.169545000000000,0.157610000000000,0.220667500000000,0.197952500000000,0.176557500000000,0.205157500000000,0.187667500000000,0.208952500000000,nan,0.189565000000000,0.198062500000000,0.207797500000000,0.204305000000000,0.218302500000000,0.240275000000000,nan,0.234335000000000,0.236672500000000,0.237222500000000,nan,0.244565000000000,0.252567500000000
76,1,0.169380000000000,0.170755000000000,0.335177500000000,0.227130000000000,0.163742500000000,0.178675000000000,0.277372500000000,0.309575000000000,0.183487500000000,0.155300000000000,0.181837500000000,0.190252500000000,0.182800000000000,0.185467500000000,0.323875000000000,0.258370000000000,0.189180000000000,0.214232500000000,0.218440000000000,0.213435000000000,nan,nan
77,1,0.162697500000000,0.160937500000000,0.192645000000000,0.151422500000000,0.107450000000000,nan,0.173120000000000,0.238570000000000,0.129120000000000,0.112647500000000,0.125627500000000,0.152082500000000,0.136215000000000,0.156565000000000,0.215937500000000,0.187392500000000,0.178702500000000,0.183322500000000,nan,0.198997500000000,nan,nan
78,1,0.203232500000000,0.187640000000000,0.307952500000000,0.261367500000000,0.198832500000000,0.205515000000000,0.270855000000000,0.318375000000000,nan,0.211565000000000,0.215387500000000,nan,0.221107500000000,0.221905000000000,nan,nan,0.197595000000000,0.205872500000000,0.204607500000000,nan,0.249735000000000,0.278445000000000
79,1,0.139955000000000,0.144025000000000,0.323490000000000,0.167592500000000,0.132310000000000,0.129560000000000,nan,0.259195000000000,0.146857500000000,0.125215000000000,0.133437500000000,0.155190000000000,0.131650000000000,0.126947500000000,nan,0.222427500000000,nan,0.110447500000000,0.141027500000000,0.143145000000000,0.166162500000000,0.343235000000000
80,1,0.195175000000000,0.187062500000000,0.244895000000000,0.211207500000000,0.185880000000000,0.190335000000000,0.202462500000000,0.227047500000000,0.198337500000000,0.176777500000000,0.177905000000000,0.201252500000000,0.182690000000000,nan,0.254327500000000,nan,0.200702500000000,0.196852500000000,0.215360000000000,nan,0.219402500000000,0.291150000000000
81,1,0.243190000000000,0.203975000000000,0.213270000000000,0.194735000000000,0.164045000000000,0.198145000000000,0.218302500000000,0.231282500000000,0.212967500000000,0.194047500000000,0.203122500000000,0.204525000000000,nan,0.185852500000000,0.211867500000000,0.227487500000000,0.201582500000000,0.214507500000000,0.215497500000000,0.226332500000000,0.223885000000000,0.245582500000000
82,1,0.202187500000000,0.190252500000000,0.237552500000000,0.227405000000000,0.204525000000000,nan,0.221575000000000,0.227377500000000,0.212417500000000,0.205982500000000,0.210162500000000,0.214562500000000,0.212197500000000,0.221492500000000,0.232905000000000,0.231365000000000,0.215525000000000,nan,0.229522500000000,0.237497500000000,0.222950000000000,0.227982500000000
83,1,0.187805000000000,0.193580000000000,0.213435000000000,0.207852500000000,0.195285000000000,0.194075000000000,nan,0.234060000000000,0.205625000000000,0.202380000000000,0.209942500000000,0.204690000000000,0.199685000000000,0.198887500000000,nan,0.222895000000000,nan,0.201390000000000,0.196880000000000,0.202022500000000,0.211427500000000,0.273880000000000
84,1,0.136847500000000,0.134592500000000,0.171772500000000,0.178042500000000,0.119990000000000,0.137425000000000,0.158050000000000,0.170040000000000,0.125517500000000,0.121255000000000,0.113307500000000,0.138112500000000,nan,0.159920000000000,0.212637500000000,0.191875000000000,0.182525000000000,0.192287500000000,0.193442500000000,0.195230000000000,0.207852500000000,0.312792500000000
85,1,0.172900000000000,0.157527500000000,0.202985000000000,0.214507500000000,0.189180000000000,nan,nan,0.231172500000000,0.212197500000000,0.197787500000000,0.206120000000000,0.197100000000000,0.199575000000000,0.188657500000000,nan,0.213545000000000,nan,0.213517500000000,0.211070000000000,0.229412500000000,0.214645000000000,0.234830000000000
86,1,0.188135000000000,0.193937500000000,0.272945000000000,0.191270000000000,0.186017500000000,0.186512500000000,0.210327500000000,0.245445000000000,0.190857500000000,0.189592500000000,0.194515000000000,0.190472500000000,0.212940000000000,0.198860000000000,0.264860000000000,0.223087500000000,0.204662500000000,0.223582500000000,0.207770000000000,0.205762500000000,0.240852500000000,0.301737500000000
87,1,0.220475000000000,0.206807500000000,0.255675000000000,0.240577500000000,0.232465000000000,0.208815000000000,0.232795000000000,0.245335000000000,0.201775000000000,0.194020000000000,0.214287500000000,0.197347500000000,0.212692500000000,0.208402500000000,0.236920000000000,0.249625000000000,0.219430000000000,0.223610000000000,0.240467500000000,0.244317500000000,nan,nan
88,1,0.227982500000000,0.220172500000000,0.230732500000000,0.230925000000000,0.223445000000000,nan,0.221437500000000,0.230402500000000,0.176227500000000,0.176530000000000,0.186292500000000,0.180022500000000,0.199685000000000,0.195890000000000,0.243107500000000,0.227130000000000,0.211620000000000,0.223417500000000,0.196632500000000,0.202545000000000,nan,nan
89,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,1,0.213517500000000,0.203782500000000,0.241705000000000,0.214562500000000,0.207990000000000,nan,0.228697500000000,0.241127500000000,0.223610000000000,0.214810000000000,0.217807500000000,0.218330000000000,0.220640000000000,0.208237500000000,0.236452500000000,0.222840000000000,0.215772500000000,nan,0.226195000000000,0.229027500000000,0.219595000000000,0.248552500000000
91,1,0.166657500000000,0.184697500000000,0.287217500000000,0.184917500000000,0.176997500000000,0.190665000000000,nan,0.264200000000000,0.176475000000000,0.185357500000000,nan,0.169655000000000,0.200400000000000,nan,0.198007500000000,0.218357500000000,0.204635000000000,nan,0.230485000000000,0.233400000000000,0.236342500000000,0.291067500000000
92,1,0.210520000000000,0.184175000000000,0.255620000000000,0.201280000000000,0.173532500000000,0.201885000000000,0.241265000000000,0.274595000000000,0.212912500000000,0.176915000000000,0.190912500000000,0.204442500000000,0.187612500000000,0.195835000000000,0.261285000000000,0.218935000000000,0.197457500000000,0.205845000000000,0.219127500000000,0.222427500000000,0.236507500000000,0.295412500000000
93,1,0.199217500000000,0.194102500000000,0.234582500000000,0.211840000000000,0.198695000000000,0.216762500000000,0.221877500000000,0.238597500000000,0.217037500000000,0.202572500000000,0.206477500000000,0.208072500000000,nan,0.202050000000000,0.212170000000000,0.200427500000000,0.193580000000000,0.192232500000000,0.208182500000000,0.206010000000000,0.211482500000000,0.248937500000000
94,1,0.206037500000000,0.200345000000000,0.230567500000000,0.157912500000000,0.141990000000000,0.197677500000000,0.206670000000000,0.234527500000000,0.197980000000000,0.201802500000000,0.206780000000000,0.207797500000000,nan,0.195560000000000,0.229275000000000,0.227185000000000,0.204305000000000,0.205432500000000,0.222345000000000,0.217450000000000,0.215717500000000,0.235022500000000
95,1,0.217477500000000,0.210712500000000,0.262082500000000,0.214480000000000,0.201500000000000,nan,0.240385000000000,0.260047500000000,0.209337500000000,0.185110000000000,0.201967500000000,0.214837500000000,0.216652500000000,0.221355000000000,0.268352500000000,0.227625000000000,0.230760000000000,0.232630000000000,nan,0.241320000000000,nan,0.274292500000000
96,1,0.213022500000000,0.203342500000000,0.227157500000000,0.214535000000000,0.198447500000000,0.216707500000000,0.209722500000000,0.219815000000000,0.172845000000000,0.159672500000000,0.165832500000000,0.148562500000000,0.157362500000000,0.182332500000000,0.226195000000000,0.240962500000000,0.215772500000000,0.214892500000000,nan,0.236837500000000,0.228037500000000,0.245885000000000
97,1,0.195175000000000,0.187227500000000,0.206120000000000,0.107835000000000,0.085367500000000,0.190225000000000,0.217890000000000,0.227212500000000,0.201720000000000,0.193360000000000,0.194460000000000,0.221740000000000,0.212830000000000,0.202160000000000,0.218852500000000,0.231722500000000,0.226827500000000,0.223445000000000,nan,0.236810000000000,nan,nan
98,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,1,0.162367500000000,0.170837500000000,0.261312500000000,0.167950000000000,0.164017500000000,0.152660000000000,0.183927500000000,0.216515000000000,0.161872500000000,0.159507500000000,0.166025000000000,0.152055000000000,nan,0.159782500000000,0.243272500000000,0.204910000000000,0.151890000000000,0.169572500000000,0.156015000000000,0.163165000000000,0.182800000000000,0.284495000000000
100,1,0.257655000000000,0.233620000000000,0.251880000000000,0.280892500000000,0.245527500000000,nan,nan,0.249047500000000,0.223912500000000,0.206230000000000,0.194487500000000,0.232355000000000,0.234225000000000,0.244647500000000,0.264447500000000,0.250257500000000,nan,nan,0.208127500000000,0.218357500000000,0.245142500000000,0.273990000000000
101,1,0.231777500000000,0.219980000000000,0.255455000000000,0.233702500000000,0.232547500000000,nan,nan,0.245500000000000,0.179747500000000,0.189400000000000,0.202077500000000,0.165805000000000,0.191187500000000,0.182140000000000,0.222950000000000,0.208677500000000,nan,0.218137500000000,0.211042500000000,0.198172500000000,0.235600000000000,0.252375000000000
102,1,0.213132500000000,0.206890000000000,0.205680000000000,0.207495000000000,0.198365000000000,0.201665000000000,0.206202500000000,nan,0.205295000000000,nan,0.190060000000000,0.197320000000000,0.195092500000000,0.211620000000000,0.222180000000000,0.218027500000000,0.215745000000000,0.214260000000000,0.210795000000000,0.229770000000000,0.215800000000000,0.228120000000000
103,1,0.225232500000000,0.207082500000000,0.209860000000000,0.244757500000000,0.204910000000000,0.239697500000000,nan,0.238487500000000,0.242090000000000,0.223967500000000,nan,0.242832500000000,0.255345000000000,nan,0.222647500000000,0.245857500000000,nan,nan,0.234032500000000,0.238240000000000,0.224297500000000,0.238652500000000
104,1,0.218495000000000,0.211290000000000,0.230897500000000,0.218220000000000,0.205185000000000,0.216927500000000,nan,0.231062500000000,0.202325000000000,0.189785000000000,nan,0.215415000000000,0.238542500000000,nan,0.253777500000000,0.254850000000000,nan,nan,0.200922500000000,0.209832500000000,0.212115000000000,0.270085000000000
105,1,0.212775000000000,0.193965000000000,0.248140000000000,0.207687500000000,0.185852500000000,0.223472500000000,nan,0.260157500000000,0.230457500000000,0.210080000000000,0.214122500000000,0.228175000000000,0.220475000000000,0.201335000000000,nan,0.236012500000000,0.219265000000000,0.222922500000000,0.225755000000000,0.232932500000000,0.235517500000000,0.266400000000000
106,1,0.206175000000000,0.200455000000000,0.213545000000000,0.191352500000000,0.192342500000000,0.194047500000000,nan,0.220200000000000,0.194570000000000,0.193635000000000,nan,0.190500000000000,0.204030000000000,nan,nan,0.209420000000000,0.200785000000000,0.205707500000000,0.211565000000000,0.213517500000000,0.220282500000000,0.227927500000000
107,1,0.181067500000000,0.190967500000000,0.304982500000000,0.167812500000000,0.179912500000000,nan,0.244565000000000,0.274622500000000,0.172762500000000,0.194102500000000,0.202792500000000,0.190307500000000,0.212472500000000,0.156620000000000,0.275310000000000,0.231997500000000,0.204332500000000,nan,0.185687500000000,0.190115000000000,0.224297500000000,0.319667500000000
108,1,0.236232500000000,0.224160000000000,0.231145000000000,0.241320000000000,0.214260000000000,0.228312500000000,0.222290000000000,0.224132500000000,0.209530000000000,0.185467500000000,0.190967500000000,0.225425000000000,0.225865000000000,0.215250000000000,0.216212500000000,0.182827500000000,0.182470000000000,0.192315000000000,0.222812500000000,0.231035000000000,0.241210000000000,0.252925000000000
109,1,0.195312500000000,0.184065000000000,0.230127500000000,0.201142500000000,0.192177500000000,0.194212500000000,0.221135000000000,nan,0.187227500000000,nan,0.194185000000000,nan,0.195450000000000,0.192260000000000,0.260157500000000,0.231365000000000,0.189482500000000,0.200675000000000,0.185550000000000,0.194515000000000,0.228092500000000,0.267472500000000
110,1,0.191352500000000,0.187145000000000,0.254987500000000,0.201225000000000,0.189097500000000,0.194047500000000,0.217175000000000,0.259222500000000,nan,0.202325000000000,0.210052500000000,0.200950000000000,0.199905000000000,0.192205000000000,0.274925000000000,0.231942500000000,0.204552500000000,0.214892500000000,0.200510000000000,0.201720000000000,0.223995000000000,0.280727500000000
111,1,0.232712500000000,0.230595000000000,0.234967500000000,0.231640000000000,0.223500000000000,0.239670000000000,0.237360000000000,0.245940000000000,0.220255000000000,0.202325000000000,0.202462500000000,0.207962500000000,0.216680000000000,0.215360000000000,0.236947500000000,0.254300000000000,0.227157500000000,0.232520000000000,0.189785000000000,0.198805000000000,0.228065000000000,0.263787500000000
112,1,0.198392500000000,0.226140000000000,0.237690000000000,0.227735000000000,0.219925000000000,0.201142500000000,0.236452500000000,0.241375000000000,nan,0.193305000000000,0.209640000000000,0.189977500000000,0.211537500000000,0.165942500000000,0.211895000000000,0.222895000000000,0.207577500000000,0.214150000000000,0.217807500000000,0.225067500000000,0.227982500000000,0.231447500000000
113,1,0.238900000000000,0.239807500000000,0.227240000000000,0.227845000000000,0.254822500000000,0.216680000000000,0.220970000000000,0.223610000000000,0.223665000000000,0.210630000000000,0.210080000000000,0.207852500000000,nan,0.231227500000000,0.233207500000000,0.236397500000000,0.223252500000000,0.228367500000000,0.222702500000000,0.229027500000000,0.223995000000000,0.234912500000000
114,1,0.231420000000000,0.230402500000000,0.276355000000000,0.254382500000000,0.214397500000000,0.231970000000000,nan,0.273935000000000,0.154392500000000,0.150982500000000,0.165997500000000,0.169270000000000,0.178262500000000,0.162670000000000,nan,0.236397500000000,0.185577500000000,0.200785000000000,0.192672500000000,0.194075000000000,0.224077500000000,0.340347500000000
115,1,0.202655000000000,0.207192500000000,0.248030000000000,0.207742500000000,0.201747500000000,0.212912500000000,0.225452500000000,0.241760000000000,0.198392500000000,0.180957500000000,nan,0.197457500000000,0.208402500000000,nan,nan,0.218220000000000,0.212390000000000,0.218770000000000,0.222730000000000,0.229440000000000,0.227735000000000,0.251880000000000
116,1,0.202765000000000,0.197045000000000,0.233950000000000,0.234280000000000,0.217422500000000,0.239615000000000,0.240192500000000,nan,0.245555000000000,nan,0.238625000000000,0.232382500000000,0.242777500000000,0.231145000000000,0.229852500000000,0.227570000000000,0.223390000000000,0.232795000000000,0.233840000000000,0.237882500000000,0.248305000000000,0.294450000000000
117,1,0.206615000000000,0.201005000000000,0.238515000000000,0.194487500000000,0.192425000000000,nan,0.191875000000000,0.209530000000000,0.183790000000000,0.176832500000000,0.178207500000000,0.179885000000000,0.183020000000000,0.189180000000000,0.233400000000000,0.204965000000000,0.196880000000000,0.200840000000000,0.204057500000000,0.205762500000000,nan,nan
118,1,0.176887500000000,0.187282500000000,0.230430000000000,0.204442500000000,0.192122500000000,0.194102500000000,0.225012500000000,nan,0.183515000000000,nan,0.206367500000000,nan,0.208210000000000,0.189290000000000,0.239422500000000,0.209145000000000,0.200482500000000,0.209805000000000,0.185660000000000,0.190802500000000,0.203700000000000,0.242695000000000
119,1,0.180490000000000,0.177217500000000,0.271542500000000,0.191077500000000,0.170205000000000,0.167482500000000,0.232850000000000,0.274017500000000,nan,0.184972500000000,0.190060000000000,nan,0.191242500000000,0.185605000000000,0.264062500000000,0.213270000000000,0.189262500000000,0.196577500000000,0.192727500000000,0.178427500000000,0.231860000000000,0.287630000000000
120,1,0.238377500000000,0.223335000000000,0.248277500000000,0.240412500000000,0.226140000000000,0.242585000000000,0.247865000000000,0.270195000000000,0.198035000000000,0.185110000000000,0.193800000000000,0.169325000000000,0.199767500000000,nan,0.250670000000000,0.222675000000000,0.166685000000000,0.196302500000000,0.188932500000000,0.205597500000000,0.215415000000000,0.263127500000000
121,1,0.246875000000000,0.223555000000000,0.240935000000000,0.230870000000000,0.223637500000000,0.220502500000000,0.232932500000000,0.248965000000000,0.231200000000000,0.215085000000000,0.222537500000000,0.207935000000000,0.217092500000000,0.202022500000000,0.225865000000000,0.213765000000000,0.201060000000000,0.214562500000000,0.207990000000000,0.206202500000000,0.223775000000000,0.255785000000000
122,1,0.224655000000000,0.207027500000000,0.219815000000000,0.227680000000000,0.220447500000000,0.231860000000000,nan,0.241622500000000,0.234720000000000,0.223445000000000,0.218412500000000,0.232355000000000,0.212995000000000,0.215002500000000,0.222345000000000,0.222675000000000,nan,nan,0.207852500000000,0.214122500000000,0.227845000000000,0.248827500000000
123,1,0.187337500000000,0.187310000000000,0.244647500000000,0.200922500000000,0.201390000000000,0.185990000000000,0.202930000000000,0.227460000000000,0.186925000000000,0.176227500000000,nan,0.183047500000000,0.195065000000000,nan,0.256692500000000,nan,0.204140000000000,0.214150000000000,0.200015000000000,nan,0.227515000000000,0.280452500000000
124,1,0.166300000000000,0.180847500000000,0.296980000000000,0.201417500000000,0.192342500000000,0.167675000000000,nan,0.263677500000000,0.176750000000000,0.176860000000000,nan,0.197567500000000,0.208485000000000,nan,nan,0.218330000000000,nan,0.210217500000000,0.219237500000000,0.213930000000000,0.248277500000000,0.346590000000000
