OID_,CID,L7_20140124_NIR,L7_20140209_NIR,L7_20140313_NIR,L7_20141023_NIR,L7_20141210_NIR,L7_20150127_NIR,L7_20150212_NIR,L7_20170116_NIR,L7_20170201_NIR,L7_20170508_NIR,L7_20171202_NIR,L7_20180308_NIR,L7_20181205_NIR,L7_20200125_NIR,L7_20201124_NIR,L7_20201210_NIR,L7_20211127_NIR,L7_20211229_NIR,L7_20220114_NIR,L7_20220404_NIR,L7_20221024_NIR,L7_20221202_NIR,L7_20221214_NIR,L7_20221219_NIR,L7_20230319_NIR,L7_20230324_NIR,L7_20230916_NIR,L7_20230921_NIR
502,1,0.156482500000000,0.159315000000000,0.158627500000000,0.176365000000000,0.160937500000000,nan,0.170480000000000,nan,nan,0.235050000000000,0.169325000000000,0.161872500000000,0.143420000000000,0.198145000000000,0.203150000000000,0.225920000000000,0.225095000000000,0.208815000000000,0.226882500000000,0.210135000000000,0.228312500000000,nan,0.278060000000000,0.245005000000000,0.223307500000000,nan,0.267665000000000,0.253117500000000
503,1,nan,0.171662500000000,0.189675000000000,0.201802500000000,nan,0.183570000000000,0.190032500000000,0.194707500000000,0.182992500000000,0.236040000000000,0.183405000000000,0.189537500000000,0.195175000000000,0.187172500000000,0.176997500000000,nan,nan,0.110227500000000,nan,nan,0.216570000000000,nan,nan,nan,0.198887500000000,nan,nan,0.259745000000000
504,1,0.214920000000000,0.199657500000000,0.201170000000000,0.209997500000000,0.217257500000000,0.210602500000000,0.215057500000000,0.227432500000000,0.212225000000000,0.251357500000000,0.215470000000000,0.197292500000000,0.208677500000000,0.222455000000000,0.217505000000000,0.250697500000000,0.228422500000000,0.217395000000000,0.221905000000000,nan,0.241100000000000,nan,0.283972500000000,nan,0.204442500000000,nan,0.225480000000000,0.226030000000000
505,1,nan,0.238570000000000,0.248332500000000,0.231090000000000,nan,0.227570000000000,0.232740000000000,0.252677500000000,0.241320000000000,0.321730000000000,0.236975000000000,0.241595000000000,0.226030000000000,0.240357500000000,0.248002500000000,nan,nan,0.258370000000000,nan,nan,0.284880000000000,nan,0.305202500000000,nan,0.267967500000000,nan,nan,0.280095000000000
506,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,1,nan,0.206120000000000,0.212802500000000,0.226800000000000,nan,0.224050000000000,0.227487500000000,0.237717500000000,0.228010000000000,0.250477500000000,0.218495000000000,0.220447500000000,0.201610000000000,0.200922500000000,0.194790000000000,nan,0.206972500000000,0.200922500000000,0.202682500000000,nan,0.209392500000000,nan,0.221437500000000,nan,0.210190000000000,nan,0.253227500000000,0.231860000000000
509,1,nan,0.203260000000000,0.217092500000000,0.235297500000000,nan,0.214012500000000,0.212390000000000,0.220915000000000,0.212225000000000,0.266070000000000,0.204855000000000,0.209255000000000,0.150350000000000,0.212005000000000,0.206752500000000,nan,nan,0.209502500000000,0.207797500000000,nan,0.228202500000000,nan,0.236452500000000,nan,0.229055000000000,nan,0.253062500000000,0.239532500000000
510,1,0.243272500000000,0.222042500000000,0.233207500000000,0.256170000000000,0.236177500000000,0.221245000000000,nan,0.231557500000000,0.222482500000000,0.367490000000000,0.244840000000000,0.265630000000000,0.164127500000000,0.234032500000000,0.236782500000000,0.245527500000000,0.249102500000000,nan,0.231475000000000,0.302205000000000,0.258700000000000,nan,0.257132500000000,0.233207500000000,0.315652500000000,nan,nan,0.273055000000000
511,1,0.194267500000000,0.187227500000000,0.193415000000000,nan,0.192342500000000,0.186760000000000,0.199217500000000,0.221052500000000,0.192507500000000,0.236480000000000,0.179500000000000,0.193112500000000,0.153732500000000,nan,0.180270000000000,0.191847500000000,0.190610000000000,0.165970000000000,0.184010000000000,0.182580000000000,0.228422500000000,nan,0.201032500000000,0.186265000000000,0.192232500000000,nan,0.247480000000000,0.225562500000000
512,1,0.201225000000000,0.190362500000000,0.201115000000000,0.230787500000000,0.216982500000000,0.213050000000000,nan,0.201610000000000,0.192425000000000,0.223087500000000,0.186402500000000,0.204607500000000,0.191380000000000,0.222180000000000,nan,0.245225000000000,0.252705000000000,nan,0.245225000000000,0.223472500000000,0.240137500000000,nan,nan,0.232602500000000,0.222922500000000,nan,nan,0.165090000000000
513,1,0.194432500000000,0.180847500000000,0.197512500000000,0.205790000000000,0.206890000000000,0.193745000000000,nan,0.209447500000000,0.202792500000000,0.245390000000000,0.204855000000000,0.209392500000000,0.188107500000000,0.179940000000000,0.173285000000000,0.184477500000000,0.165942500000000,nan,0.141467500000000,0.173615000000000,0.185687500000000,nan,0.153265000000000,0.127882500000000,0.160910000000000,nan,0.183322500000000,0.172515000000000
514,1,0.197925000000000,0.197237500000000,0.209365000000000,0.201802500000000,0.193140000000000,0.187365000000000,0.193277500000000,0.212857500000000,nan,0.271075000000000,0.191050000000000,0.190610000000000,0.178152500000000,0.183900000000000,0.184587500000000,0.184422500000000,0.209310000000000,0.187832500000000,0.189152500000000,0.205625000000000,0.234802500000000,nan,0.230127500000000,0.204332500000000,0.217642500000000,nan,0.240082500000000,nan
515,1,0.198612500000000,0.206147500000000,0.251522500000000,0.235325000000000,0.174605000000000,0.206752500000000,0.218990000000000,0.194955000000000,0.192755000000000,0.297200000000000,0.194322500000000,0.240605000000000,0.174440000000000,0.208540000000000,0.214177500000000,0.163055000000000,0.212802500000000,nan,0.179637500000000,0.267362500000000,0.273137500000000,0.229577500000000,0.257407500000000,0.227735000000000,0.274375000000000,nan,0.298217500000000,0.298327500000000
516,1,0.232657500000000,0.203315000000000,0.221135000000000,0.265190000000000,0.210465000000000,0.197320000000000,nan,0.229660000000000,0.225315000000000,0.339880000000000,0.229962500000000,0.186045000000000,0.191792500000000,0.236865000000000,0.206945000000000,0.224187500000000,0.187310000000000,nan,0.231942500000000,0.270717500000000,0.303332500000000,nan,0.264447500000000,0.210300000000000,0.318210000000000,nan,0.375025000000000,0.333940000000000
517,1,0.204470000000000,nan,nan,0.209860000000000,0.213902500000000,0.200345000000000,0.206037500000000,0.216405000000000,0.199080000000000,nan,nan,0.197760000000000,nan,0.201280000000000,nan,0.208787500000000,0.203590000000000,0.191792500000000,nan,0.196220000000000,0.129642500000000,nan,nan,0.086825000000000,0.167400000000000,nan,nan,0.165695000000000
518,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,1,0.201637500000000,0.193965000000000,0.209337500000000,nan,0.214177500000000,0.203782500000000,0.212747500000000,0.223362500000000,0.208897500000000,0.259525000000000,0.208732500000000,0.205102500000000,0.198612500000000,nan,0.214177500000000,0.228505000000000,0.136820000000000,0.115287500000000,0.132062500000000,0.118037500000000,0.222840000000000,nan,0.215937500000000,nan,0.192480000000000,nan,0.240027500000000,0.212995000000000
520,1,0.204717500000000,0.190555000000000,0.205185000000000,0.239862500000000,0.220530000000000,0.203947500000000,0.212307500000000,0.221437500000000,0.192535000000000,0.274677500000000,0.186677500000000,0.201390000000000,0.160690000000000,0.194102500000000,0.195147500000000,0.210795000000000,0.215800000000000,0.196385000000000,0.193525000000000,nan,0.234637500000000,nan,0.228450000000000,nan,0.223747500000000,nan,nan,0.232300000000000
521,1,nan,nan,0.208897500000000,0.217945000000000,0.217395000000000,0.203782500000000,0.212087500000000,0.219237500000000,0.211977500000000,nan,nan,0.189097500000000,nan,0.179830000000000,nan,nan,nan,0.206862500000000,nan,0.196192500000000,0.216240000000000,nan,nan,nan,0.217175000000000,nan,nan,0.225920000000000
522,1,0.218385000000000,0.199767500000000,0.208897500000000,0.222372500000000,0.220640000000000,0.210492500000000,0.218330000000000,0.227240000000000,0.208677500000000,0.236645000000000,0.204525000000000,nan,0.188355000000000,0.197622500000000,0.210162500000000,0.216157500000000,0.211427500000000,0.201527500000000,0.203040000000000,0.205680000000000,0.210052500000000,nan,0.228560000000000,0.203892500000000,0.198530000000000,nan,0.240192500000000,0.212335000000000
523,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,1,0.159672500000000,0.152550000000000,0.158600000000000,0.197292500000000,0.185192500000000,0.162917500000000,0.176282500000000,0.183762500000000,0.166602500000000,0.236755000000000,0.165117500000000,nan,0.146610000000000,0.154805000000000,0.157747500000000,0.152082500000000,0.161240000000000,0.150460000000000,0.141110000000000,0.191297500000000,0.166327500000000,nan,0.145785000000000,0.133327500000000,0.222702500000000,nan,0.204030000000000,nan
525,1,0.187337500000000,0.171497500000000,0.201032500000000,0.218082500000000,0.181617500000000,0.182937500000000,0.185577500000000,0.194487500000000,0.189207500000000,0.306000000000000,0.196962500000000,nan,0.219017500000000,0.204442500000000,0.209530000000000,0.220007500000000,0.190335000000000,0.175732500000000,0.188465000000000,0.260212500000000,0.215525000000000,nan,0.207550000000000,0.168362500000000,0.241485000000000,nan,0.232162500000000,nan
526,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,1,0.208622500000000,0.184890000000000,0.190197500000000,0.226910000000000,0.225012500000000,0.187310000000000,nan,0.227652500000000,0.212692500000000,0.234637500000000,0.212637500000000,0.201940000000000,0.129725000000000,0.205212500000000,0.210657500000000,0.221327500000000,0.216405000000000,nan,0.198612500000000,0.191572500000000,0.216157500000000,nan,nan,0.221877500000000,0.198475000000000,nan,nan,0.219622500000000
528,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,1,0.211840000000000,0.206807500000000,0.217202500000000,0.201885000000000,0.200317500000000,0.200922500000000,0.202957500000000,0.205652500000000,0.202627500000000,0.260267500000000,0.194542500000000,0.202325000000000,0.185082500000000,0.191077500000000,0.177162500000000,0.184312500000000,0.213435000000000,0.203425000000000,0.194020000000000,nan,0.216405000000000,nan,0.216240000000000,nan,0.198997500000000,nan,0.218962500000000,0.199547500000000
530,1,nan,nan,0.209310000000000,0.218302500000000,nan,0.173752500000000,0.187007500000000,0.181040000000000,0.183542500000000,nan,nan,0.221795000000000,nan,0.184065000000000,0.191985000000000,nan,nan,0.151752500000000,nan,nan,0.185247500000000,nan,0.160222500000000,nan,0.247562500000000,nan,nan,0.192535000000000
531,1,0.212005000000000,0.206972500000000,0.221135000000000,0.218687500000000,0.210960000000000,0.207907500000000,0.209310000000000,0.205432500000000,nan,0.259937500000000,0.212280000000000,0.225452500000000,0.195395000000000,0.212335000000000,0.199575000000000,0.212747500000000,0.212995000000000,0.198145000000000,0.198777500000000,0.219567500000000,0.216267500000000,nan,0.230320000000000,0.186842500000000,0.205267500000000,nan,0.226167500000000,nan
532,1,0.204965000000000,0.200262500000000,nan,0.201582500000000,0.203425000000000,0.200510000000000,0.203067500000000,0.219980000000000,0.202407500000000,0.265190000000000,nan,0.193635000000000,0.209062500000000,0.208430000000000,nan,0.216845000000000,0.207962500000000,nan,0.217422500000000,0.228917500000000,0.235380000000000,nan,nan,0.221657500000000,0.230457500000000,nan,nan,0.226222500000000
533,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,1,0.163302500000000,0.146747500000000,0.170480000000000,nan,0.171910000000000,0.166987500000000,0.177190000000000,0.198392500000000,0.186457500000000,0.235600000000000,0.208787500000000,0.201637500000000,0.171195000000000,nan,0.192122500000000,0.208842500000000,0.233675000000000,0.219485000000000,0.222317500000000,0.224022500000000,0.222427500000000,nan,0.202325000000000,0.192590000000000,0.211180000000000,nan,0.240055000000000,0.212912500000000
535,1,nan,nan,0.221080000000000,0.214425000000000,nan,0.197237500000000,0.202820000000000,0.204992500000000,0.192782500000000,nan,nan,0.221850000000000,nan,0.212170000000000,0.210685000000000,nan,nan,0.192315000000000,nan,0.238487500000000,0.247975000000000,nan,nan,nan,0.249542500000000,nan,nan,0.253310000000000
536,1,nan,nan,0.200977500000000,0.218220000000000,nan,0.206367500000000,0.204717500000000,0.205047500000000,0.192425000000000,nan,nan,0.192810000000000,nan,0.215085000000000,0.213242500000000,nan,nan,0.221492500000000,nan,nan,0.234087500000000,nan,0.255537500000000,nan,0.204140000000000,nan,nan,0.185220000000000
537,1,0.138937500000000,0.133767500000000,0.139185000000000,nan,0.135967500000000,0.132860000000000,0.138277500000000,0.151450000000000,0.144217500000000,0.263897500000000,0.133410000000000,0.137920000000000,0.108935000000000,nan,0.169352500000000,0.172102500000000,0.174825000000000,0.146225000000000,0.146307500000000,0.173340000000000,0.197787500000000,nan,0.167317500000000,0.145620000000000,0.154750000000000,nan,0.239862500000000,0.219540000000000
538,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,1,0.201637500000000,0.191132500000000,0.197870000000000,0.214177500000000,0.210850000000000,0.200785000000000,0.203232500000000,0.209557500000000,0.196715000000000,0.252705000000000,0.198172500000000,nan,0.153980000000000,0.198145000000000,0.207027500000000,0.208980000000000,0.212225000000000,0.209530000000000,0.203452500000000,0.205240000000000,0.228532500000000,nan,0.243767500000000,0.204415000000000,nan,nan,0.190390000000000,nan
540,1,0.218660000000000,0.216487500000000,0.220887500000000,0.231475000000000,0.214617500000000,0.214425000000000,0.219402500000000,0.228367500000000,0.212280000000000,0.259470000000000,0.212197500000000,nan,0.153897500000000,nan,0.210547500000000,0.217257500000000,0.220200000000000,0.209530000000000,0.208017500000000,0.214590000000000,0.154365000000000,nan,0.174165000000000,0.151477500000000,nan,nan,0.197347500000000,nan
541,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,1,0.229110000000000,0.200400000000000,0.213022500000000,0.222757500000000,0.246710000000000,0.221052500000000,nan,0.252705000000000,0.238130000000000,0.273550000000000,0.237140000000000,0.225535000000000,0.150460000000000,0.237277500000000,0.221795000000000,0.245830000000000,0.258370000000000,nan,0.264942500000000,0.214700000000000,0.271542500000000,nan,0.319695000000000,0.286007500000000,0.254602500000000,nan,nan,0.280040000000000
544,1,nan,0.165695000000000,0.178125000000000,0.193800000000000,nan,0.146527500000000,0.171002500000000,0.192067500000000,0.186430000000000,0.252705000000000,0.176475000000000,0.190087500000000,0.136627500000000,0.169545000000000,0.206807500000000,nan,nan,0.193910000000000,0.179555000000000,nan,0.222235000000000,nan,0.201940000000000,nan,0.192177500000000,nan,0.253750000000000,0.232932500000000
545,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,1,0.222510000000000,0.206615000000000,0.217120000000000,0.235627500000000,0.224957500000000,0.217587500000000,0.219375000000000,0.241375000000000,0.234775000000000,0.253200000000000,0.226470000000000,0.221520000000000,0.247095000000000,0.237085000000000,nan,0.223830000000000,0.254795000000000,nan,0.250917500000000,0.224517500000000,0.272065000000000,0.234940000000000,0.270552500000000,0.245390000000000,0.249157500000000,nan,0.283230000000000,0.279407500000000
547,1,0.197760000000000,0.193387500000000,0.201115000000000,0.218137500000000,0.213627500000000,0.213820000000000,0.215195000000000,0.212362500000000,0.192590000000000,0.226415000000000,0.197375000000000,0.205212500000000,0.202132500000000,0.229522500000000,0.213902500000000,0.235902500000000,0.228120000000000,0.227020000000000,0.221960000000000,nan,0.284055000000000,nan,0.208045000000000,nan,0.198585000000000,nan,nan,0.178977500000000
548,1,0.204800000000000,0.193937500000000,0.201637500000000,nan,0.214177500000000,0.190417500000000,0.203177500000000,0.208595000000000,0.196055000000000,0.252787500000000,0.208705000000000,0.205762500000000,0.167620000000000,nan,0.206862500000000,0.228642500000000,0.275722500000000,0.279325000000000,0.274292500000000,0.224105000000000,0.290737500000000,nan,0.360780000000000,0.297695000000000,0.286227500000000,nan,0.324287500000000,0.293570000000000
549,1,0.228890000000000,0.225425000000000,0.228340000000000,0.226717500000000,0.221795000000000,0.217477500000000,0.218742500000000,0.241072500000000,0.231585000000000,0.297612500000000,0.219485000000000,0.221547500000000,0.198695000000000,0.226717500000000,0.214342500000000,0.226057500000000,0.245940000000000,0.229742500000000,0.231722500000000,0.255565000000000,0.271240000000000,nan,0.278307500000000,nan,0.248525000000000,nan,0.295797500000000,0.259910000000000
550,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,1,0.173615000000000,0.181342500000000,0.185852500000000,0.188960000000000,0.178867500000000,0.173862500000000,0.183515000000000,0.176695000000000,0.163990000000000,0.225535000000000,0.183735000000000,nan,0.136627500000000,nan,0.206972500000000,0.229577500000000,0.238075000000000,0.223747500000000,0.231722500000000,0.205460000000000,0.247040000000000,nan,0.271597500000000,0.251000000000000,0.211152500000000,nan,0.261065000000000,0.239697500000000
552,1,0.201362500000000,0.200317500000000,0.205322500000000,0.214452500000000,0.203645000000000,0.197375000000000,0.203012500000000,0.208512500000000,0.192837500000000,0.255950000000000,0.201527500000000,0.205680000000000,0.174632500000000,0.205047500000000,0.203122500000000,0.216570000000000,0.221492500000000,nan,0.208127500000000,0.219210000000000,0.241237500000000,nan,nan,0.169160000000000,0.211510000000000,nan,nan,0.226580000000000
553,1,0.170342500000000,0.165557500000000,0.174192500000000,0.188877500000000,0.175347500000000,0.166932500000000,0.173807500000000,0.194790000000000,0.179912500000000,0.266482500000000,0.173010000000000,0.189757500000000,0.143475000000000,0.173120000000000,0.184532500000000,0.192975000000000,0.183075000000000,0.172322500000000,0.160580000000000,nan,0.203590000000000,nan,0.195147500000000,nan,0.173477500000000,nan,0.225672500000000,0.199410000000000
554,1,0.163330000000000,nan,nan,0.184862500000000,0.164732500000000,0.163550000000000,0.186842500000000,0.155135000000000,0.147490000000000,nan,nan,0.166025000000000,nan,0.173285000000000,nan,0.188602500000000,0.183322500000000,0.172460000000000,nan,0.177932500000000,0.185357500000000,nan,nan,0.180875000000000,0.198640000000000,nan,nan,0.132007500000000
555,1,0.201500000000000,0.181315000000000,0.209282500000000,0.239890000000000,0.192672500000000,0.190527500000000,0.203315000000000,0.215635000000000,0.222015000000000,0.274430000000000,0.233592500000000,0.241842500000000,0.219375000000000,nan,0.236782500000000,0.240467500000000,0.082122500000000,0.130825000000000,0.174990000000000,0.206092500000000,0.142237500000000,0.261807500000000,0.455985000000000,0.449275000000000,0.255565000000000,nan,0.297640000000000,0.280425000000000
556,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
557,1,0.221657500000000,0.205955000000000,0.204992500000000,0.226277500000000,0.238377500000000,nan,0.224517500000000,nan,nan,0.230430000000000,0.214645000000000,0.213022500000000,0.212170000000000,0.218797500000000,0.221135000000000,0.248442500000000,0.219815000000000,0.201692500000000,0.217257500000000,0.209722500000000,0.234665000000000,nan,0.228477500000000,0.203892500000000,0.223390000000000,nan,0.254025000000000,0.226112500000000
558,1,0.180490000000000,0.171442500000000,0.189537500000000,0.230980000000000,0.195835000000000,0.179967500000000,0.176832500000000,0.221382500000000,nan,0.318595000000000,0.207962500000000,0.212912500000000,0.181315000000000,0.215387500000000,0.202517500000000,0.182937500000000,0.223967500000000,0.186182500000000,0.193552500000000,0.297392500000000,0.247012500000000,nan,0.248882500000000,0.209750000000000,nan,nan,0.282900000000000,nan
559,1,0.215360000000000,0.212857500000000,0.213655000000000,0.261092500000000,0.221410000000000,0.193910000000000,nan,0.204882500000000,0.189702500000000,0.257655000000000,0.219210000000000,0.206092500000000,0.233290000000000,0.229935000000000,0.266757500000000,0.232162500000000,0.250147500000000,0.212747500000000,0.208320000000000,0.233895000000000,0.278417500000000,nan,0.250697500000000,0.204525000000000,0.205597500000000,nan,0.311830000000000,0.300445000000000
560,1,0.187062500000000,0.184120000000000,0.193470000000000,0.201500000000000,0.192892500000000,0.180352500000000,nan,0.201472500000000,0.189482500000000,0.253117500000000,0.187007500000000,0.193580000000000,0.157307500000000,0.187145000000000,0.187777500000000,0.201005000000000,0.191682500000000,nan,0.179555000000000,0.196385000000000,0.210217500000000,nan,0.202105000000000,0.180765000000000,0.198475000000000,nan,0.232767500000000,0.206092500000000
561,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
562,1,nan,0.181425000000000,0.193772500000000,0.223087500000000,nan,0.180930000000000,0.190032500000000,0.217862500000000,0.209365000000000,0.295467500000000,0.205267500000000,0.213655000000000,0.136655000000000,0.219842500000000,0.210740000000000,nan,nan,0.242145000000000,0.193965000000000,nan,0.197980000000000,nan,0.174467500000000,nan,0.229660000000000,nan,0.246627500000000,0.232987500000000
563,1,0.211620000000000,0.193387500000000,0.197265000000000,0.213847500000000,0.220695000000000,0.193332500000000,nan,0.229247500000000,0.215195000000000,0.260790000000000,0.222345000000000,0.212912500000000,0.215882500000000,0.187007500000000,0.132062500000000,0.138662500000000,0.153182500000000,nan,0.150955000000000,0.178152500000000,0.222482500000000,nan,0.214920000000000,0.174742500000000,0.236040000000000,nan,0.275475000000000,0.239175000000000
564,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
565,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,1,nan,nan,0.224847500000000,0.210135000000000,nan,0.197457500000000,0.202820000000000,0.216542500000000,0.212390000000000,0.281250000000000,0.201555000000000,0.213435000000000,nan,0.194625000000000,0.180902500000000,nan,nan,0.188245000000000,nan,nan,0.222427500000000,nan,0.223115000000000,nan,0.204882500000000,nan,nan,0.219650000000000
567,1,0.225370000000000,0.216542500000000,0.220585000000000,0.227020000000000,0.228505000000000,0.217505000000000,nan,0.239395000000000,0.218632500000000,0.245225000000000,0.215690000000000,0.213682500000000,0.167620000000000,0.208677500000000,0.203012500000000,0.217312500000000,0.228367500000000,nan,0.217395000000000,0.210300000000000,0.228422500000000,nan,nan,0.209970000000000,0.204167500000000,nan,nan,0.226195000000000
568,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
569,1,0.240027500000000,0.238322500000000,0.241265000000000,0.252100000000000,0.247177500000000,0.228202500000000,0.229440000000000,0.253667500000000,0.242640000000000,0.330090000000000,0.241567500000000,0.226250000000000,0.167592500000000,0.223995000000000,0.251880000000000,0.262522500000000,0.257792500000000,0.240852500000000,0.240935000000000,nan,0.246407500000000,nan,0.257297500000000,nan,0.229165000000000,nan,0.253640000000000,0.239532500000000
570,1,nan,nan,0.209530000000000,0.222730000000000,nan,0.207165000000000,0.219210000000000,0.230705000000000,0.218852500000000,nan,nan,0.222372500000000,nan,0.212060000000000,0.225727500000000,nan,nan,0.212637500000000,nan,0.215387500000000,0.253750000000000,nan,nan,nan,0.223802500000000,nan,nan,0.233207500000000
571,1,0.208292500000000,0.200235000000000,0.209145000000000,0.218495000000000,0.217780000000000,0.210877500000000,0.212445000000000,0.222592500000000,0.208952500000000,0.249267500000000,0.215855000000000,nan,0.174550000000000,0.215717500000000,0.210602500000000,0.228670000000000,0.225672500000000,0.212995000000000,0.212857500000000,0.210135000000000,0.228862500000000,nan,0.243850000000000,0.216020000000000,nan,nan,0.247177500000000,nan
572,1,0.180710000000000,0.178152500000000,nan,0.180627500000000,0.171690000000000,0.173670000000000,0.180242500000000,0.187722500000000,0.186375000000000,0.263182500000000,nan,0.185715000000000,0.150377500000000,0.173092500000000,nan,0.192892500000000,0.187365000000000,0.182580000000000,0.189070000000000,0.214727500000000,0.203810000000000,nan,nan,0.180682500000000,0.204525000000000,nan,nan,0.212830000000000
573,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
574,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
575,1,0.191077500000000,nan,nan,0.222510000000000,0.200262500000000,0.190637500000000,0.199987500000000,0.213545000000000,0.199657500000000,nan,nan,0.185880000000000,0.136517500000000,0.176667500000000,nan,0.192480000000000,0.194927500000000,0.177932500000000,nan,0.223967500000000,0.197155000000000,nan,nan,0.174742500000000,0.204250000000000,nan,nan,0.212692500000000
576,1,0.211675000000000,0.200097500000000,0.208925000000000,0.209915000000000,0.213930000000000,0.203837500000000,0.212720000000000,0.223555000000000,0.208842500000000,0.244042500000000,0.208155000000000,nan,0.209062500000000,nan,0.213985000000000,0.225067500000000,0.178620000000000,0.171497500000000,0.165255000000000,0.191820000000000,0.154612500000000,nan,0.146390000000000,0.122080000000000,0.173780000000000,nan,0.218605000000000,0.179170000000000
577,1,0.229192500000000,0.219485000000000,0.224572500000000,0.222537500000000,0.218082500000000,0.210877500000000,0.212335000000000,0.230787500000000,0.221905000000000,0.248745000000000,0.212362500000000,0.213517500000000,0.188300000000000,0.212362500000000,0.218055000000000,0.221850000000000,0.229220000000000,0.203507500000000,0.203287500000000,nan,0.228257500000000,nan,0.229880000000000,nan,0.210960000000000,nan,0.253805000000000,0.239752500000000
578,1,nan,nan,0.232327500000000,0.252237500000000,0.228010000000000,0.217532500000000,0.224930000000000,0.232987500000000,0.215415000000000,nan,nan,0.229027500000000,nan,0.208430000000000,nan,0.199795000000000,nan,0.187200000000000,nan,0.210327500000000,0.204470000000000,nan,nan,nan,0.192672500000000,nan,nan,0.206477500000000
579,1,0.187612500000000,0.177987500000000,0.185770000000000,0.205982500000000,0.213957500000000,0.193717500000000,0.202847500000000,0.219760000000000,0.208815000000000,0.246105000000000,0.208402500000000,0.209145000000000,0.222565000000000,0.201362500000000,0.203012500000000,0.215360000000000,0.153457500000000,0.130632500000000,0.155850000000000,0.131925000000000,0.222730000000000,nan,0.235765000000000,nan,0.211125000000000,nan,0.269067500000000,0.252870000000000
580,1,0.208512500000000,0.200427500000000,0.205625000000000,0.226937500000000,0.221905000000000,0.211015000000000,0.205570000000000,0.217065000000000,0.209447500000000,0.263045000000000,0.197897500000000,0.214150000000000,0.171112500000000,0.223087500000000,0.225425000000000,0.229742500000000,0.228917500000000,0.209420000000000,0.226937500000000,0.251660000000000,0.240852500000000,nan,0.229907500000000,nan,0.248030000000000,nan,0.295687500000000,0.273192500000000
